Freq.	V(n001)
1.99500000000000e+09	-3.47034066891801e-05,-3.02214084320841e-04
2.00000000000000e+09	-3.42971068808209e-05,-3.01688471358356e-04
2.00500000000000e+09	-3.27772290398967e-05,-3.01900421570159e-04
2.01000000000000e+09	-3.53174197375667e-05,-2.99826693424810e-04
2.01500000000000e+09	-3.47999732241796e-05,-2.99694054021436e-04
2.02000000000000e+09	-3.48335475452435e-05,-2.99284805438781e-04
2.02500000000000e+09	-3.50174261988465e-05,-2.98770534990960e-04
2.03000000000000e+09	-3.52966338861114e-05,-2.98228711637172e-04
2.03500000000000e+09	-3.57200837993399e-05,-2.97768206239055e-04
2.04000000000000e+09	-3.65177684555822e-05,-2.97525557833381e-04
2.04500000000000e+09	-3.83455786920416e-05,-2.97833211199818e-04
2.05000000000000e+09	-4.56736291430279e-05,-3.01283507158126e-04
2.05500000000000e+09	-9.52368265598498e-06,-2.79041909676427e-04
2.06000000000000e+09	-2.76573938842766e-05,-2.88579949172253e-04
2.06500000000000e+09	-3.00262884322305e-05,-2.88920851109279e-04
2.07000000000000e+09	-3.06123861666697e-05,-2.88489092823961e-04
2.07500000000000e+09	-3.06846338335999e-05,-2.88007244574295e-04
2.08000000000000e+09	-3.06459631184632e-05,-2.87567724650923e-04
2.08500000000000e+09	-3.06421741705121e-05,-2.87111237424267e-04
2.09000000000000e+09	-3.06957158175304e-05,-2.86606699692858e-04
2.09500000000000e+09	-3.07643339360930e-05,-2.86014713113206e-04
2.10000000000000e+09	2.98001809555371e-05,-3.06059098828861e-04
2.10500000000000e+09	-3.10956119189301e-05,-2.84696197755134e-04
2.11000000000000e+09	-3.14410584359604e-05,-2.83805412010603e-04
2.11500000000000e+09	-3.17992789713500e-05,-2.82629890300431e-04
2.12000000000000e+09	-3.20590043640920e-05,-2.81179800845620e-04
2.12500000000000e+09	-3.22689295919890e-05,-2.79485040227010e-04
2.13000000000000e+09	-3.25600979125519e-05,-2.77362237625257e-04
2.13500000000000e+09	-3.31636370838879e-05,-2.74231662662751e-04
2.14000000000000e+09	-3.50621832049964e-05,-2.67760044349896e-04
2.14500000000000e+09	-5.05027384541909e-05,-2.26626985332758e-04
2.15000000000000e+09	-1.88644650023808e-05,-3.07406874587993e-04
2.15500000000000e+09	-2.51033572489775e-05,-2.90683079825857e-04
2.16000000000000e+09	-2.66796654765659e-05,-2.86092232708137e-04
2.16500000000000e+09	-2.74166162446059e-05,-2.83696807543231e-04
2.17000000000000e+09	-2.78925166746243e-05,-2.82069234361246e-04
2.17500000000000e+09	-2.82670095412145e-05,-2.80772540613941e-04
2.18000000000000e+09	-2.85376538410716e-05,-2.79632441938851e-04
2.18500000000000e+09	-2.86341089066296e-05,-2.78785065312718e-04
2.19000000000000e+09	-2.85948154692857e-05,-2.79729842682630e-04
2.19500000000000e+09	-2.72966893899393e-05,-2.67611011155914e-04
2.20000000000000e+09	-2.74184567965793e-05,-2.72305267963534e-04
2.20500000000000e+09	-2.71944397984860e-05,-2.72357692586322e-04
2.21000000000000e+09	-2.69670102652250e-05,-2.71981448581593e-04
2.21500000000000e+09	-2.67620380446501e-05,-2.71484446888477e-04
2.22000000000000e+09	-2.65659332775825e-05,-2.70956932036804e-04
2.22500000000000e+09	-2.63923202866703e-05,-2.70423740882118e-04
2.23000000000000e+09	-2.62463091102679e-05,-2.69878211688880e-04
2.23500000000000e+09	-2.61365557010293e-05,-2.69322163807193e-04
2.24000000000000e+09	-2.79804743462009e-05,-2.65699968155888e-04
2.24500000000000e+09	-2.59506323323013e-05,-2.68124734155536e-04
2.25000000000000e+09	-2.58556608613226e-05,-2.67495769948656e-04
2.25500000000000e+09	-2.57471690056627e-05,-2.66856061492947e-04
2.26000000000000e+09	-2.56282539254373e-05,-2.66207159525360e-04
2.26500000000000e+09	-2.55097964135991e-05,-2.65562937487065e-04
2.27000000000000e+09	-2.53928257926770e-05,-2.64914414747039e-04
2.27500000000000e+09	-2.52831505797160e-05,-2.64258151126891e-04
2.28000000000000e+09	-2.52206024891414e-05,-2.63544556337971e-04
2.28500000000000e+09	-2.53991937587116e-05,-2.62636863612079e-04
2.29000000000000e+09	-2.46114856922749e-05,-2.62215725013131e-04
2.29500000000000e+09	-2.44628873262281e-05,-2.61327753114980e-04
2.30000000000000e+09	-2.41119260038552e-05,-2.60528095988697e-04
2.30500000000000e+09	-2.36933161383225e-05,-2.59783972635999e-04
2.31000000000000e+09	-2.32243885454325e-05,-2.59051267677049e-04
2.31500000000000e+09	-2.26630760800000e-05,-2.58241005124382e-04
2.32000000000000e+09	-2.18292477707857e-05,-2.57233053938599e-04
2.32500000000000e+09	-2.02133977599307e-05,-2.55738524795536e-04
2.33000000000000e+09	-1.43355617517467e-05,-2.51525938873887e-04
2.33500000000000e+09	-4.21952805024994e-05,-2.69066291610622e-04
2.34000000000000e+09	-2.78135170990708e-05,-2.59548361957571e-04
2.34500000000000e+09	-2.55493736459113e-05,-2.57875195412454e-04
2.35000000000000e+09	-2.46060946708537e-05,-2.56992828808379e-04
2.35500000000000e+09	-2.41033627091152e-05,-2.56285143440911e-04
2.36000000000000e+09	-2.37635433856844e-05,-2.55598812713533e-04
2.36500000000000e+09	-2.34528013657336e-05,-2.54927657503456e-04
2.37000000000000e+09	-2.31304079002518e-05,-2.54267897484950e-04
2.37500000000000e+09	-2.28038093754439e-05,-2.53655870216353e-04
2.38000000000000e+09	-6.19894764472726e-05,-2.76556527765783e-04
2.38500000000000e+09	-2.19226827715168e-05,-2.52478033179250e-04
2.39000000000000e+09	-2.12706433306901e-05,-2.52093594482974e-04
2.39500000000000e+09	-2.05768904559460e-05,-2.51986733997745e-04
2.40000000000000e+09	-1.99499993430911e-05,-2.52149588113191e-04
2.40500000000000e+09	-1.93247503973621e-05,-2.52546184564286e-04
2.41000000000000e+09	-1.85310605700136e-05,-2.53373045342908e-04
2.41500000000000e+09	-1.72953701596478e-05,-2.55242146449655e-04
2.42000000000000e+09	-1.45429863974570e-05,-2.60441491608966e-04
2.42500000000000e+09	4.08315877541803e-06,-2.99056490927069e-04
2.43000000000000e+09	-3.29912333480074e-05,-2.20346013849878e-04
2.43500000000000e+09	-2.54292233905171e-05,-2.35405893794854e-04
2.44000000000000e+09	-2.33983918228765e-05,-2.38742176997941e-04
2.44500000000000e+09	-2.23579895994453e-05,-2.39934404121220e-04
2.45000000000000e+09	-2.16340978787464e-05,-2.40375134199611e-04
2.45500000000000e+09	-2.10517366541806e-05,-2.40492847752964e-04
2.46000000000000e+09	-2.06410578092162e-05,-2.40458248148406e-04
2.46500000000000e+09	-2.05790196287644e-05,-2.40122820495374e-04
2.47000000000000e+09	-2.16354722726650e-05,-2.37889441027889e-04
2.47500000000000e+09	-1.61643768437292e-05,-2.49744988502222e-04
2.48000000000000e+09	-1.90378768506924e-05,-2.43521204339866e-04
2.48500000000000e+09	-1.94747562158514e-05,-2.42298978944720e-04
2.49000000000000e+09	-1.96364419697271e-05,-2.41548452759943e-04
2.49500000000000e+09	-1.96953485092225e-05,-2.40931482806149e-04
2.50000000000000e+09	-1.97133985322731e-05,-2.40352268476026e-04
2.50500000000000e+09	-1.96937750479217e-05,-2.39776861619966e-04
2.51000000000000e+09	-1.96314044196815e-05,-2.39210833599533e-04
2.51500000000000e+09	-1.95150889495415e-05,-2.38654409280240e-04
2.52000000000000e+09	-1.72923610569742e-05,-2.41258055276793e-04
2.52500000000000e+09	-1.92162163242804e-05,-2.37663504611772e-04
2.53000000000000e+09	-1.90710020142916e-05,-2.37214201548680e-04
2.53500000000000e+09	-1.89397843940230e-05,-2.36782255261904e-04
2.54000000000000e+09	-1.88242324325574e-05,-2.36356687129931e-04
2.54500000000000e+09	-1.87115699338197e-05,-2.35929002131675e-04
2.55000000000000e+09	-1.86043451184670e-05,-2.35503686596801e-04
2.55500000000000e+09	-1.85055135374014e-05,-2.35076314397503e-04
2.56000000000000e+09	-1.84154890228425e-05,-2.34662321984373e-04
2.56500000000000e+09	-1.85892385554072e-05,-2.34018438267647e-04
2.57000000000000e+09	-1.79417316977743e-05,-2.34333077837327e-04
2.57500000000000e+09	-1.80476123058797e-05,-2.33945369232838e-04
2.58000000000000e+09	-1.81482106180425e-05,-2.33629046554381e-04
2.58500000000000e+09	-1.82666160765329e-05,-2.33304132182855e-04
2.59000000000000e+09	-1.84098944398875e-05,-2.32988467883056e-04
2.59500000000000e+09	-1.86086691630832e-05,-2.32750982805153e-04
2.60000000000000e+09	-1.90002601148864e-05,-2.32695460198815e-04
2.60500000000000e+09	-1.99637474744606e-05,-2.33069554809793e-04
2.61000000000000e+09	-2.41032407653235e-05,-2.35783071761694e-04
2.61500000000000e+09	-3.07014049143671e-06,-2.20138729851005e-04
2.62000000000000e+09	-1.36348028081709e-05,-2.27450218108591e-04
2.62500000000000e+09	-1.52409263882166e-05,-2.28115646330281e-04
2.63000000000000e+09	-1.59096763321433e-05,-2.28039786967609e-04
2.63500000000000e+09	-1.62256315002198e-05,-2.27738599805735e-04
2.64000000000000e+09	-1.63734307227316e-05,-2.27385117216918e-04
2.64500000000000e+09	-1.64635090078506e-05,-2.27022586102763e-04
2.65000000000000e+09	-1.65417088044777e-05,-2.26676240263062e-04
2.65500000000000e+09	-1.66237061267749e-05,-2.26313466249661e-04
2.66000000000000e+09	6.10092658945059e-06,-1.82104734713227e-04
2.66500000000000e+09	-1.70265224078262e-05,-2.25618813770014e-04
2.67000000000000e+09	-1.74523039749600e-05,-2.25106644974566e-04
2.67500000000000e+09	-1.79397509490690e-05,-2.24343624045884e-04
2.68000000000000e+09	-1.83875063596713e-05,-2.23334080883756e-04
2.68500000000000e+09	-1.88616140073917e-05,-2.22117508997465e-04
2.69000000000000e+09	-1.95470978252032e-05,-2.20511630678845e-04
2.69500000000000e+09	-2.07412144805376e-05,-2.17933350011131e-04
2.70000000000000e+09	-2.35540967036665e-05,-2.12286513699523e-04
2.70500000000000e+09	-4.32324799519484e-05,-1.76345774987566e-04
2.71000000000000e+09	-3.53174838576328e-06,-2.46676683631285e-04
2.71500000000000e+09	-1.13339466460057e-05,-2.32114348337401e-04
2.72000000000000e+09	-1.32310900241772e-05,-2.28206201842148e-04
2.72500000000000e+09	-1.40727532003145e-05,-2.26262103201113e-04
2.73000000000000e+09	-1.45735997160695e-05,-2.25013721158042e-04
2.73500000000000e+09	-1.49086661894290e-05,-2.24064909060052e-04
2.74000000000000e+09	-1.50363849045857e-05,-2.23257399689739e-04
2.74500000000000e+09	-1.47094030219292e-05,-2.22736216556727e-04
2.75000000000000e+09	-1.26146544265141e-05,-2.24046309487833e-04
2.75500000000000e+09	-2.23262140445514e-05,-2.11645677973904e-04
2.76000000000000e+09	-1.70823909338111e-05,-2.16825661799568e-04
2.76500000000000e+09	-1.61565660509117e-05,-2.17146549966154e-04
2.77000000000000e+09	-1.56922046524188e-05,-2.17010675696726e-04
2.77500000000000e+09	-1.53851116704199e-05,-2.16749847197496e-04
2.78000000000000e+09	-1.51418085481244e-05,-2.16455257272367e-04
2.78500000000000e+09	-1.49461648855962e-05,-2.16167694585674e-04
2.79000000000000e+09	-1.48027277045762e-05,-2.15879220407028e-04
2.79500000000000e+09	-1.47250813490954e-05,-2.15589590895674e-04
2.80000000000000e+09	-1.66317121872408e-05,-2.12336661249200e-04
2.80500000000000e+09	-1.46611081408627e-05,-2.14892988834446e-04
2.81000000000000e+09	-1.46282661928940e-05,-2.14500217694650e-04
2.81500000000000e+09	-1.45848252605433e-05,-2.14092049916584e-04
2.82000000000000e+09	-1.45244408204938e-05,-2.13685455804757e-04
2.82500000000000e+09	-1.44617214898256e-05,-2.13284302305581e-04
2.83000000000000e+09	-1.43919847863756e-05,-2.12887209417989e-04
2.83500000000000e+09	-1.43067130116567e-05,-2.12504723068934e-04
2.84000000000000e+09	-1.41802505394683e-05,-2.12137743313857e-04
2.84500000000000e+09	-1.35112587422940e-05,-2.12237911787072e-04
2.85000000000000e+09	-1.46667495615291e-05,-2.10612775197677e-04
2.85500000000000e+09	-1.42981143691278e-05,-2.10325062614488e-04
2.86000000000000e+09	-1.40580094632079e-05,-2.09884899187929e-04
2.86500000000000e+09	-1.38318317809241e-05,-2.09430056384903e-04
2.87000000000000e+09	-1.36002846655457e-05,-2.08959617745693e-04
2.87500000000000e+09	-1.33395125722806e-05,-2.08422884722800e-04
2.88000000000000e+09	-1.29503228595300e-05,-2.07729071883973e-04
2.88500000000000e+09	-1.21591278781503e-05,-2.06670106938839e-04
2.89000000000000e+09	-9.07996644681540e-06,-2.03625011300474e-04
2.89500000000000e+09	-2.41792670829711e-05,-2.15989702393136e-04
2.90000000000000e+09	-1.64101932461263e-05,-2.09019599710977e-04
2.90500000000000e+09	-1.50531949732648e-05,-2.07641779564450e-04
2.91000000000000e+09	-1.43362617462979e-05,-2.06931496593996e-04
2.91500000000000e+09	-1.38935964200432e-05,-2.06465542974619e-04
2.92000000000000e+09	-1.36051385740668e-05,-2.06069745663615e-04
2.92500000000000e+09	-1.33857912444103e-05,-2.05685489847490e-04
2.93000000000000e+09	-1.31898901114341e-05,-2.05276478960509e-04
2.93500000000000e+09	-1.29917290661019e-05,-2.04868969216620e-04
2.94000000000000e+09	-2.38775517363357e-05,-2.54860016375990e-04
2.94500000000000e+09	-1.23622099233306e-05,-2.03996103473268e-04
2.95000000000000e+09	-1.18246985998678e-05,-2.03699934552840e-04
2.95500000000000e+09	-1.12157102771812e-05,-2.03632739987013e-04
2.96000000000000e+09	-1.06284210433445e-05,-2.03795827072101e-04
2.96500000000000e+09	-1.00025562795830e-05,-2.04147289826126e-04
2.97000000000000e+09	-9.15220799940219e-06,-2.04848509896116e-04
2.97500000000000e+09	-7.77258223779744e-06,-2.06431492976364e-04
2.98000000000000e+09	-4.75255901011213e-06,-2.10776937898174e-04
2.98500000000000e+09	1.52738177619014e-05,-2.42104256361342e-04
2.99000000000000e+09	-2.46585926537548e-05,-1.78861668392918e-04
2.99500000000000e+09	-1.66686520047425e-05,-1.91149867493055e-04
3.00000000000000e+09	-1.46507760130335e-05,-1.93939811643424e-04
3.00500000000000e+09	-1.37005840313120e-05,-1.94971634192451e-04
3.01000000000000e+09	-1.30994849012447e-05,-1.95379340871291e-04
3.01500000000000e+09	-1.26788685341885e-05,-1.95523481775049e-04
3.02000000000000e+09	-1.24894865523733e-05,-1.95546209408115e-04
3.02500000000000e+09	-1.28282794684158e-05,-1.95314755461648e-04
3.03000000000000e+09	-1.54033685058785e-05,-1.93387037509134e-04
3.03500000000000e+09	-2.32239600997241e-06,-2.04302061441530e-04
3.04000000000000e+09	-9.01961385698189e-06,-1.98765171022118e-04
3.04500000000000e+09	-1.00310675473686e-05,-1.97774752453910e-04
3.05000000000000e+09	-1.04494838770458e-05,-1.97215166404301e-04
3.05500000000000e+09	-1.06729909727471e-05,-1.96772965217014e-04
3.06000000000000e+09	-1.08175333022776e-05,-1.96362594462136e-04
3.06500000000000e+09	-1.09100919485847e-05,-1.95941430028242e-04
3.07000000000000e+09	-1.09451028176762e-05,-1.95519151581842e-04
3.07500000000000e+09	-1.09071888020208e-05,-1.95094602784092e-04
3.08000000000000e+09	-9.26946091142957e-06,-1.97459826136211e-04
3.08500000000000e+09	-1.07252705587037e-05,-1.94373888494923e-04
3.09000000000000e+09	-1.06339296565685e-05,-1.94062622441226e-04
3.09500000000000e+09	-1.05510365691567e-05,-1.93772458594034e-04
3.10000000000000e+09	-1.04882889806634e-05,-1.93478415999801e-04
3.10500000000000e+09	-1.04278084926176e-05,-1.93182437692574e-04
3.11000000000000e+09	-1.03761929322652e-05,-1.92884192076079e-04
3.11500000000000e+09	-1.03447027949642e-05,-1.92570104354917e-04
3.12000000000000e+09	-1.03731142670033e-05,-1.92232105236973e-04
3.12500000000000e+09	-1.10796446850636e-05,-1.91342134173691e-04
3.13000000000000e+09	-9.47888232937588e-06,-1.92445849180383e-04
3.13500000000000e+09	-9.76800056644496e-06,-1.91987470914834e-04
3.14000000000000e+09	-9.86499185968237e-06,-1.91715379446762e-04
3.14500000000000e+09	-9.92918519884953e-06,-1.91473957450063e-04
3.15000000000000e+09	-9.98885125954841e-06,-1.91253013564317e-04
3.15500000000000e+09	-1.00600706277081e-05,-1.91091187887624e-04
3.16000000000000e+09	-1.02138854889760e-05,-1.91067215373887e-04
3.16500000000000e+09	-1.06415096768547e-05,-1.91353397662012e-04
3.17000000000000e+09	-1.26732193229099e-05,-1.93314199990568e-04
3.17500000000000e+09	-1.92698176633367e-06,-1.82435336023613e-04
3.18000000000000e+09	-7.29924525673722e-06,-1.87719418018680e-04
3.18500000000000e+09	-8.21127066979547e-06,-1.88338571004827e-04
3.19000000000000e+09	-8.70543455136577e-06,-1.88376563088252e-04
3.19500000000000e+09	-8.99141037700443e-06,-1.88176925955725e-04
3.20000000000000e+09	-9.14272234396156e-06,-1.87903881224163e-04
3.20500000000000e+09	-9.22498703089009e-06,-1.87622007393528e-04
3.21000000000000e+09	-9.27852395525796e-06,-1.87373802984837e-04
3.21500000000000e+09	-9.33674511030144e-06,-1.87139122054377e-04
3.22000000000000e+09	-5.95406085240805e-06,-1.35684952687739e-04
3.22500000000000e+09	-9.68983399621078e-06,-1.86755351433455e-04
3.23000000000000e+09	-1.00911828633803e-05,-1.86446012720730e-04
3.23500000000000e+09	-1.05728015054109e-05,-1.85923150415663e-04
3.24000000000000e+09	-1.10464866240170e-05,-1.85182973111519e-04
3.24500000000000e+09	-1.15657881353729e-05,-1.84267463162579e-04
3.25000000000000e+09	-1.23147316810391e-05,-1.83030106168912e-04
3.25500000000000e+09	-1.36071164350583e-05,-1.80976052315950e-04
3.26000000000000e+09	-1.65613193683097e-05,-1.76358840929196e-04
3.26500000000000e+09	-3.66799797617943e-05,-1.46821369763349e-04
3.27000000000000e+09	3.73791852120695e-06,-2.04587590702204e-04
3.27500000000000e+09	-4.20266744186482e-06,-1.92638578758759e-04
3.28000000000000e+09	-6.10667578571275e-06,-1.89474015730820e-04
3.28500000000000e+09	-6.93183541596721e-06,-1.87944538684919e-04
3.29000000000000e+09	-7.40045095744334e-06,-1.86998207642613e-04
3.29500000000000e+09	-7.67592902685434e-06,-1.86294448675773e-04
3.30000000000000e+09	-7.69273998728318e-06,-1.85698107017024e-04
3.30500000000000e+09	-7.09134951540793e-06,-1.85333962652700e-04
3.31000000000000e+09	-3.72283698089503e-06,-1.86571514240895e-04
3.31500000000000e+09	-2.03064098410728e-05,-1.75592031063425e-04
3.32000000000000e+09	-1.17293136189735e-05,-1.80264511994468e-04
3.32500000000000e+09	-1.03687635596390e-05,-1.80618534340535e-04
3.33000000000000e+09	-9.75078928898713e-06,-1.80564495376674e-04
3.33500000000000e+09	-9.37213218980326e-06,-1.80403570783700e-04
3.34000000000000e+09	-9.08932956003777e-06,-1.80216890820344e-04
3.34500000000000e+09	-8.86582141133961e-06,-1.80051714196448e-04
3.35000000000000e+09	-8.70918678032365e-06,-1.79896636205616e-04
3.35500000000000e+09	-8.63806214665429e-06,-1.79752242574204e-04
3.36000000000000e+09	-9.45202112260503e-06,-1.76547786499776e-04
3.36500000000000e+09	-8.63020767068914e-06,-1.79331779049014e-04
3.37000000000000e+09	-8.62975958362082e-06,-1.79070350732635e-04
3.37500000000000e+09	-8.62628504294530e-06,-1.78785877746444e-04
3.38000000000000e+09	-8.59954690903975e-06,-1.78510596780753e-04
3.38500000000000e+09	-8.57328377277843e-06,-1.78236901237186e-04
3.39000000000000e+09	-8.53998935832406e-06,-1.77967856959182e-04
3.39500000000000e+09	-8.48846361946228e-06,-1.77718589612222e-04
3.40000000000000e+09	-8.37490994860828e-06,-1.77508258820674e-04
3.40500000000000e+09	-7.61608657662529e-06,-1.77978171282440e-04
3.41000000000000e+09	-9.04798369018281e-06,-1.76044591426931e-04
3.41500000000000e+09	-8.69899670527043e-06,-1.76017811017952e-04
3.42000000000000e+09	-8.54305146383399e-06,-1.75762447944490e-04
3.42500000000000e+09	-8.42703681404758e-06,-1.75466363456794e-04
3.43000000000000e+09	-8.32104006056519e-06,-1.75148077413344e-04
3.43500000000000e+09	-8.21582684932390e-06,-1.74780781426986e-04
3.44000000000000e+09	-8.06434506898406e-06,-1.74295206611658e-04
3.44500000000000e+09	-7.73653939504321e-06,-1.73547199016136e-04
3.45000000000000e+09	-6.31920401497092e-06,-1.71379895376744e-04
3.45500000000000e+09	-1.36265073526845e-05,-1.79986824634088e-04
3.46000000000000e+09	-9.88538858756828e-06,-1.74990875367437e-04
